Station Name	SASKATOON DIEFENBAKER & RCS					
Province	SASKATCHEWAN					
Latitude	52.17					
Longitude	-106.72					
Elevation	504.1					
Climate Identifier	4057120					
						
Created by	Rainbird Beta 3.1.2					
Created on	20/11/2014					
						
Year	Month	Day	Max Temp (deg C)	Min Temp (deg C)	Mean Temp (deg C)	Total Precip (mm)
1995	10	3	16.5	2.8	9.7	0
1995	10	4	13.7	5.4	9.6	1.7
1995	10	5	9.1	3.5	6.3	1.1
1995	10	6	11.4	-2.8	4.3	0
1995	10	7	13.9	0.3	7.1	0
1995	10	8	17.1	-2.4	7.4	0
1995	10	9	16.2	2.2	9.2	0
1995	10	10	20	-0.1	10	0
1995	10	11	15.5	-0.2	7.7	0
1995	10	12	8.4	4.2	6.3	23.4
1995	10	13	11.6	-0.9	5.4	0
1995	10	14	12.3	1.6	7	0
1995	10	15	15.5	1.5	8.5	0
1995	10	16	19.7	4.3	12	0
1995	10	17	6.2	1.4	3.8	0
1995	10	18	5.6	1.2	3.4	4.4
1995	10	19	9.7	-1.3	4.2	0
1995	10	20	11	-1.1	5	0
1995	10	21	12	-1.5	5.3	0
1995	10	22	10.7	-4	3.4	0
1995	10	23	10.8	-4.5	3.2	0
1995	10	24	8.8	-6.8	1	0.2
1995	10	25	9	-5.7	1.7	0
1995	10	26	5.2	-0.9	2.2	0.4
1995	10	27	5.7	-4.3	0.7	0.9
1995	10	28	0.8	-6.8	-3	0.8
1995	10	29	-2.2	-9.3	-5.8	0
1995	10	30	-0.8	-11.7	-6.3	0
1995	10	31	-2.8	-12.6	-7.7	0.6
1995	11	1	-7.7	-13.6	-10.7	0
1995	11	2	-8.5	-18.5	-13.5	0
1995	11	3	-4	-19.6	-11.8	0
1995	11	4	1.1	-14.3	-6.6	0
1995	11	5	1.2	-4.5	-1.7	0.6
1995	11	6	-4.5	-12.5	-8.5	0
1995	11	7	-9.2	-11.1	-10.2	0
1995	11	8	-8.8	-10.8	-9.8	1.2
1995	11	9	-10.8	-19.7	-15.3	3
1995	11	10	-15	-26	-20.5	0.2
1995	11	11	-14.9	-27.9	-21.4	0
1995	11	12	-8.7	-19.2	-14	0
1995	11	13	-3.3	-16.6	-10	0
1995	11	14	2.1	-13.3	-5.6	0
1995	11	15	-0.7	-13.5	-7.1	0
1995	11	16	-0.5	-7.9	-4.2	0
1995	11	17	0	-8.5	-4.3	0
1995	11	18	8.2	-4.9	1.7	0
1995	11	19	4.5	-3.2	0.7	0
1995	11	20	-0.3	-8.3	-4.3	0
1995	11	21	1.4	-7.9	-3.3	0
1995	11	22	-3.3	-12.1	-7.7	0
1995	11	23	-4.3	-11.6	-8	0.2
1995	11	24	-5.3	-13.7	-9.5	4.7
1995	11	25	-12.4	-18.4	-15.4	0
1995	11	26	-11.7	-20.1	-15.9	0.2
1995	11	27	-12	-16.9	-14.5	1.1
1995	11	28	-14.8	-20.3	-17.6	0.2
1995	11	29	-10.6	-15.5	-13.1	3.6
1995	11	30	-11.3	-22.4	-16.9	1
1995	12	1	-11.6	-22.2	-16.9	0
1995	12	2	-9.9	-19.5	-14.7	0.8
1995	12	3	-4.4	-20.1	-12.3	0
1995	12	4	-0.8	-21.5	-11.2	1.1
1995	12	5	-19.1	-25	-22.1	0
1995	12	6	-16.3	-28.1	-22.2	0
1995	12	7	-22.1	-25.8	-24	1
1995	12	8	-25.8	-35.1	-30.5	0
1995	12	9	-21.1	-33.6	-27.4	0
1995	12	10	-26.1	-34.7	-30.4	0
1995	12	11	-23.8	-26.4	-25.1	0.2
1995	12	12	-19.8	-26	-22.9	0.4
1995	12	13	-14.8	-20.2	-17.5	7
1995	12	14	-16.8	-27.2	-22	0.3
1995	12	15	-16.7	-28.9	-22.8	0
1995	12	16	-16	-19.5	-17.8	0
1995	12	17	-13.3	-20.7	-17	0.2
1995	12	18	-8.3	-21	-14.7	0
1995	12	19	-7.7	-12.9	-10.3	0
1995	12	20	-7.2	-10.3	-8.8	0
1995	12	21	-6.1	-11.5	-8.8	0.2
1995	12	22	-5.3	-12.1	-8.7	0
1995	12	23	-1.3	-13.2	-7.3	0
1995	12	24	-3.2	-14.3	-8.8	0
1995	12	25	-3.7	-16.6	-10.2	0
1995	12	26	-7.7	-17	-12.4	0
1995	12	27	-10.4	-20.3	-15.4	0
1995	12	28	-9.4	-19.5	-14.5	0
1995	12	29	-7.2	-16.8	-12	0
1995	12	30	-10.9	-18.3	-14.6	1.4
1995	12	31	-11.2	-14.4	-12.8	9.4
1996	1	1	-11.6	-24.8	-18.2	0.4
1996	1	2	-10.8	-25.7	-18.3	0.8
1996	1	3	-11	-27.7	-19.4	0.2
1996	1	4	-27.6	-37.8	-32.7	0
1996	1	5	-30.8	-40.7	-35.8	0
1996	1	6	-15.3	-35.3	-25.3	0.4
1996	1	7	-4.2	-15.3	-9.8	0.4
1996	1	8	-3.2	-12	-7.6	0
1996	1	9	-5.4	-13.6	-9.5	0
1996	1	10	-5	-11.4	-8.2	0
1996	1	11	5.6	-6.1	-0.3	0
1996	1	12	4.5	-10.4	-3	0
1996	1	13	-9.7	-24.6	-17.2	0.4
1996	1	14	-24.5	-29.1	-26.8	0
1996	1	15	-17.9	-26.5	-22.2	2.8
1996	1	16	-19.2	-26.4	-22.8	7
1996	1	17	-26	-38	-32	0
1996	1	18	-30.9	-41.5	-36.2	0
1996	1	19	-32.7	-40.8	-36.8	0
1996	1	20	-27.8	-37.9	-32.9	0.2
1996	1	21	-24.9	-38.1	-31.5	0
1996	1	22	-21.9	-31.8	-26.9	0
1996	1	23	-22	-34.5	-28.3	0
1996	1	24	-26.1	-36.3	-31.2	0
1996	1	25	-26.3	-37	-31.7	0
1996	1	26	-24.8	-35.7	-30.3	0
1996	1	27	-28.5	-38.9	-33.7	0
1996	1	28	-27.4	-32.3	-29.9	1.4
1996	1	29	-30	-41.2	-35.6	0
1996	1	30	-26.5	-38.6	-32.6	0
1996	1	31	-30.3	-42.1	-36.2	0
1996	2	1	-29.7	-42.8	-36.3	0.3
1996	2	2	-29.3	-38.7	-34	0
1996	2	3	-22	-37.8	-29.9	0
1996	2	4	-20.7	-28.2	-24.5	0
1996	2	5	-1.4	-25.6	-13.5	0
1996	2	6	4	-6.2	-1.1	0
1996	2	7	-1.6	-13.2	-7.4	0
1996	2	8	0.9	-11.2	-5.2	0
1996	2	9	0.1	-10.9	-5.4	0
1996	2	10	-1.8	-10.7	-6.3	0.6
1996	2	11	-3.7	-17.2	-10.5	0
1996	2	12	3.6	-17.1	-6.8	0
1996	2	13	-0.5	-8.4	-4.5	8.8
1996	2	14	-1.4	-17.9	-9.7	1.3
1996	2	15	-14.6	-28.3	-21.5	0
1996	2	16	-1.2	-15.7	-8.5	0
1996	2	17	-7.9	-14.6	-11.3	0
1996	2	18	-5.8	-11.1	-8.5	0
1996	2	19	-5	-21	-13	1
1996	2	20	-0.2	-18.5	-9.4	0
1996	2	21	5	-4	0.5	0
1996	2	22	3.2	-6.1	-1.5	0
1996	2	23	-5.2	-17.1	-11.2	0
1996	2	24	-7.9	-22.9	-15.4	0
1996	2	25	-20	-30.9	-25.5	0
1996	2	26	-19.3	-27.1	-23.2	0
1996	2	27	-18.2	-30.2	-24.2	0
1996	2	28	-13.6	-29.4	-21.5	0
1996	2	29	-7.6	-18.3	-13	0.4
1996	3	1	-5.6	-21.3	-13.5	0.2
1996	3	2	-9.8	-27	-18.4	0
1996	3	3	-16.2	-26.8	-21.5	0
1996	3	4	-16.4	-29.5	-23	0
1996	3	5	-21.3	-34.6	-28	0
1996	3	6	-17.2	-32.8	-25	0
1996	3	7	-17.3	-30	-23.7	0
1996	3	8	-12.1	-28.9	-20.5	0
1996	3	9	-5	-20.2	-12.6	0
1996	3	10	1.7	-12.6	-5.5	0
1996	3	11	2.8	-8.5	-2.9	0
1996	3	12	3.9	-10.4	-3.3	0
1996	3	13	1.3	-7.3	-3	0
1996	3	14	4.8	-5.1	-0.2	0
1996	3	15	7.9	-0.4	3.8	5
1996	3	16	-0.1	-11.4	-5.8	5
1996	3	17	0.2	-15.6	-7.7	0.4
1996	3	18	-0.7	-8.1	-4.4	0
1996	3	19	-2.6	-11.4	-7	0
1996	3	20	3.5	-5.3	-0.9	0
1996	3	21	-1.9	-9.9	-5.9	0.2
1996	3	22	-5.2	-9.9	-7.6	0.3
1996	3	23	-9.8	-20	-14.9	0.6
1996	3	24	-10.1	-23.6	-16.9	0
1996	3	25	-9.7	-22.4	-16.1	0
1996	3	26	-7.3	-17.3	-12.3	1.1
1996	3	27	-11.2	-18.2	-14.7	0
1996	3	28	-4	-19.6	-11.8	0
1996	3	29	-4.8	-16.5	-10.7	0
1996	3	30	-5.7	-14.5	-10.1	0
1996	3	31	-3.6	-16.7	-10.2	0
1996	4	1	-3.5	-10.5	-7	0
1996	4	2	-7.8	-10.2	-9	3.4
1996	4	3	-1	-14.3	-7.7	0.4
1996	4	4	6	-9	-1.5	0
1996	4	5	4.8	-4.5	0.2	0
1996	4	6	3.5	-1.2	1.2	3
1996	4	7	11.4	-2.6	4.4	0
1996	4	8	17.3	-0.9	8.2	0
1996	4	9	17.4	0.2	8.8	0
1996	4	10	5.1	-3	1.1	0.2
1996	4	11	7.5	-5.3	1.1	0
1996	4	12	5.9	-0.1	2.9	0
1996	4	13	6.9	0	3.5	0
1996	4	14	12.8	-2.7	5.1	0
1996	4	15	12.8	-4.8	4	0
1996	4	16	22.5	4.3	13.4	0
1996	4	17	20.5	1.9	11.2	0
1996	4	18	5.3	-2.3	1.5	6.7
1996	4	19	1.1	-3.6	-1.3	0
1996	4	20	2.6	-4.1	-0.8	2.4
1996	4	21	11	2.3	6.7	0.8
1996	4	22	10.3	-0.9	4.7	0
1996	4	23	13.5	-0.5	6.5	0.2
1996	4	24	17.7	5.4	11.6	0.8
1996	4	25	5.5	-1.1	2.2	5.9
1996	4	26	2	-2	0	5.3
1996	4	27	9.3	-1.9	3.7	0
1996	4	28	13.6	-3.4	5.1	0
1996	4	29	14.9	-0.8	7.1	0.6
1996	4	30	14.1	0.5	7.3	0.4
1996	5	1	11.5	2.4	7	2.6
1996	5	2	13.2	-2.2	5.5	0
1996	5	3	14.1	-2.5	5.8	0
1996	5	4	14.5	0.1	7.3	0
1996	5	5	16.8	-1.4	7.7	0
1996	5	6	11.6	2.1	6.9	0
1996	5	7	2.3	-1.7	0.3	0.9
1996	5	8	2.8	-4.4	-0.8	2.7
1996	5	9	5.3	-7.1	-0.9	0
1996	5	10	8.6	-5.4	1.6	0
1996	5	11	10.5	-1.5	4.5	0
1996	5	12	15	-4.3	5.4	0
1996	5	13	18	-1.6	8.2	3.4
1996	5	14	15.9	6.7	11.3	0.2
1996	5	15	15.1	6.1	10.6	11.5
1996	5	16	14.2	7.1	10.7	1.6
1996	5	17	8.8	6	7.4	16.5
1996	5	18	13.8	5.8	9.8	0.5
1996	5	19	13.1	4.3	8.7	0.8
1996	5	20	11	2.7	6.9	5
1996	5	21	9.3	2.4	5.9	6.8
1996	5	22	10.3	4	7.2	0
1996	5	23	13.5	4.8	9.2	0
1996	5	24	17	5.7	11.4	0
1996	5	25	18.5	1.6	10.1	0
1996	5	26	22.5	7.1	14.8	0
1996	5	27	21.3	10	15.7	0
1996	5	28	23.4	12.1	17.8	0
1996	5	29	21.2	7.8	14.5	0
1996	5	30	21.9	6.4	14.2	6.2
1996	5	31	24.4	4.8	14.6	0
1996	6	1	15.7	7.1	11.4	15
1996	6	2	20.6	4.8	12.7	0
1996	6	3	23.7	6.4	15.1	0
1996	6	4	25.1	6.7	15.9	5
1996	6	5	21.7	11.9	16.8	7.6
1996	6	6	24.5	8.4	16.5	0
1996	6	7	31.4	13.9	22.7	0
1996	6	8	33	15.6	24.3	0
1996	6	9	32	14.8	23.4	0
1996	6	10	25.4	11.4	18.4	0
1996	6	11	27.6	11.9	19.8	0
1996	6	12	23.7	5.1	14.4	0
1996	6	13	26.9	5.7	16.3	0
1996	6	14	25.4	12.7	19.1	0
1996	6	15	25.4	5.9	15.7	0
1996	6	16	27.5	13.9	20.7	0
1996	6	17	24.8	14.9	19.9	50
1996	6	18	18.5	9.4	14	0.2
1996	6	19	14.4	9.5	12	5.4
1996	6	20	15.9	8.5	12.2	0.2
1996	6	21	12.8	5.1	9	0
1996	6	22	12.6	7.3	10	0
1996	6	23	11.5	6.7	9.1	3.8
1996	6	24	16.7	1.9	9.3	3.4
1996	6	25	15.5	10.1	12.8	10
1996	6	26	21.8	7.7	14.8	0
1996	6	27	25.9	12.9	19.4	0.2
1996	6	28	25.3	14.7	20	0
1996	6	29	21.1	10	15.6	0
1996	6	30	23.1	5.8	14.5	0
1996	7	1	26.4	13.1	19.8	0
1996	7	2	28.4	12.3	20.4	0
1996	7	3	31.8	16.1	24	1.7
1996	7	4	32.1	16.2	24.2	42.6
1996	7	5	21.9	10.2	16.1	15.7
1996	7	6	21.9	6.6	14.3	0.3
1996	7	7	19.2	10.3	14.8	4.4
1996	7	8	20.2	9.4	14.8	0
1996	7	9	24	7.6	15.8	0
1996	7	10	21.7	12.3	17	0
1996	7	11	23.5	12.3	17.9	7.5
1996	7	12	23.7	13.8	18.8	2.8
1996	7	13	24.4	10.4	17.4	0
1996	7	14	23.7	9.4	16.6	2.6
1996	7	15	24.6	8.9	16.8	0
1996	7	16	27.1	14.3	20.7	0
1996	7	17	24.4	15.2	19.8	23.1
1996	7	18	21.8	17.4	19.6	3.4
1996	7	19	21.4	13.1	17.3	0.6
1996	7	20	22.1	9.5	15.8	0
1996	7	21	20.4	10.4	15.4	0
1996	7	22	24	10.1	17.1	3.6
1996	7	23	21	11.7	16.4	0
1996	7	24	23.1	8.3	15.7	0
1996	7	25	22.7	8.4	15.6	3
1996	7	26	23.7	7.8	15.8	0
1996	7	27	20.6	10.6	15.6	2.8
1996	7	28	22.8	7.5	15.2	0
1996	7	29	26.2	8.2	17.2	0
1996	7	30	25.6	13.1	19.4	0
1996	7	31	26.9	16.4	21.7	0
1996	8	1	25.9	11.9	18.9	0
1996	8	2	27.8	14.9	21.4	11.1
1996	8	3	23.3	13.6	18.5	0
1996	8	4	22.1	10.5	16.3	0.4
1996	8	5	23.6	6.9	15.3	5.2
1996	8	6	19.5	12.2	15.9	1
1996	8	7	20.1	8.3	14.2	0
1996	8	8	22.7	3.4	13.1	0
1996	8	9	30.4	9.9	20.2	0
1996	8	10	31.4	9.5	20.5	0
1996	8	11	24.6	10.7	17.7	0
1996	8	12	26.4	14.3	20.4	0
1996	8	13	24	11.3	17.7	0
1996	8	14	27.7	6.3	17	0
1996	8	15	29.7	14.1	21.9	0
1996	8	16	24.3	9.1	16.7	0
1996	8	17	25.9	10.8	18.4	0
1996	8	18	17.5	7.8	12.7	0.7
1996	8	19	23.8	6.5	15.2	0
1996	8	20	25.7	9.3	17.5	0
1996	8	21	23.5	3.1	13.3	0
1996	8	22	25.7	6.1	15.9	0
1996	8	23	30.6	7.6	19.1	0
1996	8	24	25.7	8.8	17.3	0
1996	8	25	26.4	6.4	16.4	0
1996	8	26	34.4	12.1	23.3	0
1996	8	27	30.4	8.6	19.5	0
1996	8	28	30.8	8.8	19.8	0
1996	8	29	31.5	10.3	20.9	0
1996	8	30	34.9	13.8	24.4	0
1996	8	31	28.2	13.3	20.8	0
1996	9	1	23.8	6.7	15.3	0
1996	9	2	20.4	7.6	14	0
1996	9	3	13.8	4.8	9.3	0
1996	9	4	11.9	4.9	8.4	4.2
1996	9	5	10.2	8.3	9.3	18.8
1996	9	6	17.8	6.2	12	4.4
1996	9	7	19.9	3.3	11.6	0
1996	9	8	24.4	3	13.7	0
1996	9	9	18	4.4	11.2	0
1996	9	10	16	-1	7.5	0
1996	9	11	18.5	1	9.8	0
1996	9	12	22	5.8	13.9	0
1996	9	13	23.3	7.7	15.5	0
1996	9	14	23.6	11.7	17.7	0
1996	9	15	19.4	11.4	15.4	4.9
1996	9	16	18.9	11.6	15.3	0
1996	9	17	20.3	12.1	16.2	0.6
1996	9	18	16.4	7.4	11.9	0
1996	9	19	16.5	10.5	13.5	3
1996	9	20	15.9	3.9	9.9	0
1996	9	21	16.3	3.1	9.7	0.2
1996	9	22	15.8	2.3	9.1	0.2
1996	9	23	14.1	1.8	8	0
1996	9	24	8.2	3.3	5.8	0
1996	9	25	8.2	1.2	4.7	2.4
1996	9	26	11.3	0.9	6.1	0.2
1996	9	27	14	1.3	7.7	0.4
1996	9	28	10.6	-3.4	3.6	0
1996	9	29	3.6	-5.8	-1.1	1
1996	9	30	5.1	-4.3	0.4	0
1996	10	1	4.2	-5.6	-0.7	0
1996	10	2	6	-6.5	-0.3	0
1996	10	3	13.2	0.3	6.8	0
1996	10	4	20.7	0.5	10.6	0
1996	10	5	11.4	1.5	6.5	2
1996	10	6	12.3	-3.3	4.5	0
1996	10	7	21	1.4	11.2	0.4
1996	10	8	15.8	1.8	8.8	0
1996	10	9	16.7	-1	7.9	0
1996	10	10	21.4	3.6	12.5	0
1996	10	11	22.7	3.5	13.1	0
1996	10	12	15.8	0.4	8.1	0
1996	10	13	15.7	-1.4	7.2	0
1996	10	14	11.2	0.7	6	1.4
1996	10	15	12.2	-3	4.6	0
1996	10	16	8.7	-4.9	1.9	0
1996	10	17	6.3	-8.5	-1.1	0
1996	10	18	5	-8.3	-1.7	0
1996	10	19	2.1	-7.5	-2.7	0
1996	10	20	4.1	-7.6	-1.8	0
1996	10	21	5.6	-10.9	-2.7	0
1996	10	22	4.5	-4.2	0.2	0
1996	10	23	10.1	-7.7	1.2	0
1996	10	24	5.9	-2.7	1.6	1.2
1996	10	25	4.7	-1	1.9	0
1996	10	26	5.4	-4.8	0.3	0
1996	10	27	4.8	-8.5	-1.9	0
1996	10	28	9.7	0.1	4.9	0
1996	10	29	1.9	-14.9	-6.5	0.5
1996	10	30	-7.9	-14.9	-11.4	0
1996	10	31	-5.9	-18.9	-12.4	0
1996	11	1	3.2	-10.3	-3.6	0
1996	11	2	9.1	-2.4	3.4	0
1996	11	3	3.2	-1.7	0.8	0
1996	11	4	3.6	-8.1	-2.3	0
1996	11	5	6.5	-9	-1.3	0
1996	11	6	4.1	-7.8	-1.9	0
1996	11	7	2.6	-9.1	-3.3	0
1996	11	8	1.1	-10.4	-4.7	0
1996	11	9	-3.6	-9.5	-6.6	0.2
1996	11	10	-6.1	-12.2	-9.2	1
1996	11	11	-7.7	-16.8	-12.3	0
1996	11	12	-11.2	-21.5	-16.4	0
1996	11	13	-4.6	-21.7	-13.2	0
1996	11	14	-2.5	-7.2	-4.9	0.2
1996	11	15	-5.2	-12.8	-9	1.2
1996	11	16	-12.7	-23.6	-18.2	0.4
1996	11	17	-14.4	-24.6	-19.5	0
1996	11	18	-14.9	-20.5	-17.7	6
1996	11	19	-16.7	-17.6	-17.2	7
1996	11	20	-14.9	-28.9	-21.9	0.5
1996	11	21	-22.1	-31.1	-26.6	0
1996	11	22	-23.7	-34.3	-29	0
1996	11	23	-17.3	-31.3	-24.3	3
1996	11	24	-19.1	-32.7	-25.9	0
1996	11	25	-17.3	-26.1	-21.7	0.2
1996	11	26	-15.7	-28.7	-22.2	0.4
1996	11	27	-10.2	-18.8	-14.5	0
1996	11	28	-4.4	-17.7	-11.1	0.6
1996	11	29	-5.2	-10.2	-7.7	1.6
1996	11	30	-10	-22.2	-16.1	0.4
1996	12	1	-10.1	-21.9	-16	0.2
1996	12	2	-9.1	-16.6	-12.9	2.4
1996	12	3	-13.4	-25.1	-19.3	0.4
1996	12	4	-9	-22.4	-15.7	0
1996	12	5	-1.1	-9	-5.1	0.8
1996	12	6	-5.4	-17.7	-11.6	0
1996	12	7	-6.1	-21.8	-14	0
1996	12	8	-8	-21	-14.5	0
1996	12	9	-7.7	-23.3	-15.5	4
1996	12	10	-5.6	-22.2	-13.9	0.4
1996	12	11	-3.5	-8.6	-6.1	0.2
1996	12	12	-7.6	-20.1	-13.9	0
1996	12	13	-12.8	-23.1	-18	0
1996	12	14	-12.2	-23.3	-17.8	0
1996	12	15	-3.4	-19.1	-11.3	1.2
1996	12	16	-8.2	-17.6	-12.9	0.6
1996	12	17	-14.9	-22.7	-18.8	0
1996	12	18	-18.9	-22.2	-20.6	0
1996	12	19	-4	-19	-11.5	0
1996	12	20	-4.6	-18.6	-11.6	2.9
1996	12	21	-18.5	-32.4	-25.5	0.4
1996	12	22	-28.3	-32	-30.2	0.7
1996	12	23	-28.2	-37.4	-32.8	0.2
1996	12	24	-29.6	-36	-32.8	0
1996	12	25	-26.8	-36.5	-31.7	0
1996	12	26	-23.9	-33.6	-28.8	0
1996	12	27	-24.5	-33.3	-28.9	1
1996	12	28	-26.7	-38.8	-32.8	0
1996	12	29	-27.4	-39.1	-33.3	0
1996	12	30	-20.7	-27.6	-24.2	0.8
1996	12	31	-18.6	-22.6	-20.6	0.4
1997	1	1	-1.8	-21.5	-11.7	0.4
1997	1	2	-14.9	-21.4	-18.2	0
1997	1	3	-11.5	-20.5	-16	2.4
1997	1	4	-15.2	-24.4	-19.8	0
1997	1	5	-14.1	-27.1	-20.6	0.2
1997	1	6	-15.5	-27.2	-21.4	0
1997	1	7	-10.4	-24.6	-17.5	0
1997	1	8	-7.4	-24.7	-16.1	0.4
1997	1	9	-24.7	-34.5	-29.6	0
1997	1	10	-31.8	-37.5	-34.7	0
1997	1	11	-30.3	-38.5	-34.4	0
1997	1	12	-25	-37.6	-31.3	0
1997	1	13	-13	-25.6	-19.3	0
1997	1	14	-3.1	-23.5	-13.3	0
1997	1	15	-2.4	-33.1	-17.8	0
1997	1	16	-27.6	-37	-32.3	0
1997	1	17	-11.9	-35.2	-23.6	0
1997	1	18	2.5	-13.4	-5.5	0.4
1997	1	19	-4.5	-14.7	-9.6	0
1997	1	20	-6.5	-15.6	-11.1	0.8
1997	1	21	-11.7	-20.3	-16	5.4
1997	1	22	-16.9	-24	-20.5	0.4
1997	1	23	-16.6	-24.5	-20.6	1.8
1997	1	24	-24.5	-34.2	-29.4	0
1997	1	25	-28.5	-39.8	-34.2	0
1997	1	26	-31.3	-43.3	-37.3	0
1997	1	27	-26.4	-40.9	-33.7	0.2
1997	1	28	-24.3	-34	-29.2	2
1997	1	29	-7.5	-31.8	-19.7	0
1997	1	30	1.4	-10.4	-4.5	1
1997	1	31	3.1	-10.5	-3.7	0.2
1997	2	1	-3.5	-8.2	-5.9	0
1997	2	2	-4.7	-7.6	-6.2	0
1997	2	3	-5.4	-16.9	-11.2	0
1997	2	4	-7.4	-16.4	-11.9	0
1997	2	5	-9.8	-18.7	-14.3	0
1997	2	6	-5.2	-16.7	-11	0
1997	2	7	-4.6	-15.1	-9.9	0
1997	2	8	-7.5	-18	-12.8	0
1997	2	9	-3.6	-11.9	-7.8	0
1997	2	10	-6.1	-11.5	-8.8	0
1997	2	11	-6.1	-22.1	-14.1	0
1997	2	12	-8.7	-20.3	-14.5	0.6
1997	2	13	-6.1	-17.1	-11.6	0.3
1997	2	14	-10.5	-20.8	-15.7	1
1997	2	15	-13	-18.8	-15.9	0.6
1997	2	16	0.5	-13.1	-6.3	0.4
1997	2	17	-1.5	-13.5	-7.5	1.2
1997	2	18	-9.3	-13.8	-11.6	0.4
1997	2	19	-1.1	-12.3	-6.7	0
1997	2	20	-3.6	-10.9	-7.3	0.2
1997	2	21	-4.9	-10.5	-7.7	0.2
1997	2	22	-9.1	-23.2	-16.2	0
1997	2	23	-10.9	-26.4	-18.7	0
1997	2	24	3.3	-20.8	-8.8	0.2
1997	2	25	2.4	-12.2	-4.9	0
1997	2	26	-9.3	-22.9	-16.1	0
1997	2	27	-12.4	-23.4	-17.9	0
1997	2	28	-9.5	-23	-16.3	0
1997	3	1	-8.9	-18.2	-13.6	0
1997	3	2	-12.2	-20.2	-16.2	0.2
1997	3	3	-16.6	-25.1	-20.9	0
1997	3	4	-13.6	-24.4	-19	4
1997	3	5	-14.8	-27.6	-21.2	0
1997	3	6	-13.3	-30.6	-22	0
1997	3	7	-9.3	-23.5	-16.4	1.4
1997	3	8	-7.2	-12.9	-10.1	5
1997	3	9	-2.9	-18.2	-10.6	0
1997	3	10	-4.9	-16.3	-10.6	0
1997	3	11	-11.4	-22.1	-16.8	0
1997	3	12	-13	-23.9	-18.5	0
1997	3	13	-14.5	-26.6	-20.6	0
1997	3	14	-15.4	-31.4	-23.4	0
1997	3	15	-11.8	-27.5	-19.7	0
1997	3	16	-11.6	-25.3	-18.5	8
1997	3	17	-8.2	-26.7	-17.5	0
1997	3	18	1.6	-17.4	-7.9	0
1997	3	19	3.9	-9	-2.6	0
1997	3	20	2.9	-2.3	0.3	0
1997	3	21	3.4	-5.2	-0.9	0
1997	3	22	3.4	-9.9	-3.3	0
1997	3	23	2.7	-4.5	-0.9	0
1997	3	24	1.6	-4	-1.2	0
1997	3	25	8.4	-3.2	2.6	0
1997	3	26	6.8	-2.8	2	0
1997	3	27	6.2	-3.5	1.4	0
1997	3	28	4.2	-5	-0.4	0.7
1997	3	29	3.7	-9.3	-2.8	0
1997	3	30	9.1	-2.9	3.1	0
1997	3	31	11.6	-3.2	4.2	0
1997	4	1	2.7	-2.8	-0.1	14
1997	4	2	4.7	-3.7	0.5	3
1997	4	3	6.2	0.3	3.3	1.8
1997	4	4	0.4	-3.4	-1.5	0.6
1997	4	5	-3.1	-7.8	-5.5	0.2
1997	4	6	-7.8	-12.5	-10.2	0
1997	4	7	-9.7	-15.2	-12.5	0.3
1997	4	8	-6.3	-13	-9.7	0
1997	4	9	-3.3	-14.6	-9	0
1997	4	10	2.3	-12	-4.9	0
1997	4	11	6.9	-8.3	-0.7	0
1997	4	12	9.6	-7	1.3	0
1997	4	13	15.3	-3.2	6.1	0
1997	4	14	3.8	-5.8	-1	0
1997	4	15	9.6	-7.9	0.9	0
1997	4	16	22	-0.2	10.9	0
1997	4	17	18.3	2.8	10.6	0
1997	4	18	16.9	-1.3	7.8	0
1997	4	19	11	5.1	8.1	0.4
1997	4	20	15.7	4.7	10.2	0
1997	4	21	11.9	2.8	7.4	0
1997	4	22	8	0.9	4.5	1
1997	4	23	9.5	2.7	6.1	5.3
1997	4	24	13.2	3.5	8.4	0.6
1997	4	25	14.3	-0.1	7.1	1
1997	4	26	12.6	-0.5	6.1	0
1997	4	27	19.7	5	12.4	6.5
1997	4	28	10.7	-3.2	3.8	0.7
1997	4	29	8.8	-5.1	1.9	0
1997	4	30	11	-2.2	4.4	0.4
1997	5	1	11.4	-0.3	5.6	0
1997	5	2	15.3	-4.2	5.6	0
1997	5	3	17.3	-3.4	7	0
1997	5	4	18.5	5.8	12.2	0.5
1997	5	5	17.4	0.4	8.9	0
1997	5	6	22.1	3.2	12.7	0
1997	5	7	12.2	5.7	9	10.2
1997	5	8	17.5	-2.7	7.4	0
1997	5	9	24.8	5.1	15	0
1997	5	10	13.7	3	8.4	4.2
1997	5	11	16.6	-0.8	7.9	0.2
1997	5	12	24.7	1.9	13.3	0
1997	5	13	15	5.5	10.3	0
1997	5	14	11.6	-2.5	4.6	0
1997	5	15	26.7	3.7	15.2	0
1997	5	16	24.8	4.1	14.5	0
1997	5	17	16.3	1.1	8.7	2.8
1997	5	18	5.6	0.4	3	2.2
1997	5	19	10.5	1.7	6.1	0
1997	5	20	9.7	2.9	6.3	0
1997	5	21	5.9	1	3.5	2.7
1997	5	22	12.2	3.7	8	0
1997	5	23	14.8	-1.9	6.5	0
1997	5	24	10.7	5.9	8.3	2.4
1997	5	25	15.3	7.1	11.2	0.4
1997	5	26	20.1	8	14.1	0
1997	5	27	22.5	5.1	13.8	0
1997	5	28	22.3	7.8	15.1	0
1997	5	29	25.3	7.2	16.3	0
1997	5	30	27.6	8.1	17.9	0
1997	5	31	29.7	8.2	19	0
1997	6	1	28.3	11.4	19.9	0.5
1997	6	2	25.8	8.1	17	0
